rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-0113-org,male,laura,reece,2611,sydney,02 6650 7002,8091 5931 3649 7262,61179.09,97,106080.6,27,f,71.222
rec-0114-dup-0,,elyzse,collinjon,2614,stydney,,5268 1483 0726 8665,70837.47,24,128979.9,15,f,73.810
rec-0114-org,male,elysse,collinson,2614,sydney,02 4592 9157,5268 1483 0726 8665,70837.47,24,128979.9,15,f,73.810
rec-0115-dup-0,,giana,mkcarthy,2905,melbourne,02 2546 8934,4658 4506 10668 2098,41388.93,84,72969.2,59,na,81.309
rec-0115-dup-1,,tyana,mccardhy,2904,meobourne,02 2546 8934,4658 45061 1668 2098,41388.93,84,72969.2,59,na,81.309
rec-0115-org,male,tiana,mccarthy,2904,melbourne,02 2546 8934,4658 4506 1668 2098,41388.93,84,72969.2,59,na,81.309
rec-0116-dup-0,,jad,micek,missing,canberra,,9081 3453 9287 803,25632.81,115,62321.9,15,m,75.209
rec-0116-org,female,jade,micek,2617,canberra,02 3365 2424,9081 3453 9287 5803,25632.81,115,62321.9,15,m,75.209
rec-0117-dup-0,female,kristten,jokly,missing,sydney,,3088 567 9929 4740,17417.46,51,213771.7,31,f,70.436
rec-0117-dup-1,female,kristten,solly,29o3,sydn4y,07 0661 3744,3088 56474 9929 4740,17417.46,51,213771.7,31,f,70.436
rec-0117-dup-2,female,kristen,joly,2993,sydney,,308 5674 9929 4740,17417.46,51,213771.7,32,f,70.436
rec-0117-org,female,kristen,jolly,2903,sydney,07 0661 3744,3088 5674 9929 4740,17417.46,51,213771.7,31,f,70.436
rec-0118-dup-0,male,macckenzie,maynaahd,2611,melbourne,,5073 5185 8930 6938,63523.68,90,125307.7,1,na,70.205
rec-0118-dup-1,male,mackenjie,maynart,2612,melbourne,,5073 5185 18930 6938,63523.68,90,125307.7,15,na,70.205
rec-0118-dup-2,male,mackensie,maynart,2611,,,5073 5185 8930 6938,63523.68,90,125307.7,51,na,70.205
rec-0118-org,male,mackenzie,maynard,2612,melbourne,07 4343 4789,5073 5185 8930 6938,63523.68,90,125307.7,51,na,70.205
rec-0119-org,male,kirra,garcia,2905,sydney,07 4420 0747,5361 3786 2514 0463,30944.08,62,120434.8,23,f,72.408
rec-0120-org,male,teal,ryan,2618,sydney,07 0874 1162,6144 3731 6622 4004,38538.98,7,97884.6,46,m,72.578
rec-0121-org,male,meagan,george,2905,sydney,08 6612 7494,7158 7847 8782 6864,63950.67,64,11274.7,83,f,72.901
rec-0122-org,female,brooke,braithwaite,2914,melbourne,03 4317 9669,1119 0934 9967 2285,79697.15,19,98853.0,84,na,77.555
rec-0123-org,female,freya,britten,2606,perth,04 6572 9750,6680 1852 0575 5398,66368.28,18,151127.5,103,f,77.890
rec-0124-dup-0,,olly,simmonds,260t,perth,,8969 858 6746 2938,31580.21,72,51369.9,91,f,75.160
rec-0124-org,male,holly,simmonds,2606,perth,07 6563 1472,8969 8585 6746 2938,31580.21,72,51369.9,91,f,75.160
rec-0125-dup-0,,aleia,lodge,2913,jydney,,7780 6 298 5171 8894,62813.27,109,40989.4,98,na,81.496
rec-0125-org,male,alexia,lodge,2913,sydney,04 3853 9370,7780 6298 5171 8894,62813.27,109,40989.4,98,na,81.496
rec-0126-org,female,mia,birkin,2617,brisbane,07 5319 4361,0647 0250 8609 4765,28740.62,8,4801.2,107,na,71.705
rec-0127-dup-0,female,hanah,sttephenson,2600,syfney,,1156 4037 6784 8869,61947.91,90,56294.8,59,m,76.612
rec-0127-dup-1,female,hnnah,stefenson,2700,sydnei,,1156 4037 6784 8869,61947.91,90,56294.8,79,m,76.612
rec-0127-dup-2,,hnanah,sttephenson,2600,sydney,07 5028 6261,1156 4037 684 8869,61947.91,90,56294.8,97,m,76.612
rec-0127-org,female,hannah,stephenson,2600,sydney,07 5028 6261,1156 4037 6784 8869,61947.91,90,56294.8,79,m,76.612
rec-0128-org,female,sophie,caruana,2913,melbourne,03 7269 4285,3854 4181 9004 0777,39610.24,97,93122.8,79,m,72.763
rec-0129-dup-0,female,abb:e,groe,26q5,canberra,,7489 1381 0219 8912,36024.46,64,31340.5,9,na,76.339
rec-0129-dup-1,,abb9e,kraue,2615,canberra,02 5773 6616,74489 1381 0219 8912,36024.46,64,31340.5,99,na,76.339
rec-0129-dup-2,,abbi,graue,261r,canberra,,74869 1381 0219 8912,36024.46,64,31340.5,98,na,76.339
rec-0129-org,female,abbie,graue,2615,canberra,02 5773 6616,7489 1381 0219 8912,36024.46,64,31340.5,98,na,76.339
rec-0130-dup-0,,madeline,ryari,2606,melbourne,,8485 9114 182 5175,36452.56,103,48107.0,28,na,68.904
rec-0130-dup-1,male,madelije,ryam,missing,melbournd,07 5760 0910,8485 9114 15825175,36452.56,103,48107.0,68,na,68.904
rec-0130-org,male,madeline,ryan,2606,melbourne,07 5760 0910,8485 9114 1582 5175,36452.56,103,48107.0,68,na,68.904
rec-0131-dup-0,,jorka,wite,2602,perth,,0540 7360 49294 7975,36031.35,46,135181.3,29,na,76.127
rec-0131-org,female,jorja,white,2602,perth,02 6564 5495,0540 7360 4929 7975,36031.35,46,135181.3,29,na,76.127
rec-0132-dup-0,male,isabelle,rian,2903,melbournw,,4229 2331 9063 9323,48505.84,113,131320.8,2,na,76.239
rec-0132-dup-1,,isabelle,rian,2904,melbourn,,4229 2331 93063 9323,48505.84,113,131320.8,26,na,76.239
rec-0132-dup-2,,isa1>elle,ryab,2904,melbourne,,4229 2331 97063 9323,48505.84,113,131320.8,26,na,76.239
rec-0132-org,male,isabelle,ryan,2904,melbourne,02 6745 4184,4229 2331 9063 9323,48505.84,113,131320.8,26,na,76.239
rec-0133-dup-0,male,amelya,xandler,2602,sydney,,8442 0097 652 5112,57021.15,68,37890.0,14,m,69.607
rec-0133-org,male,amelia,chandler,2602,sydney,02 0400 9903,8442 0097 6952 5112,57021.15,68,37890.0,84,m,69.607
rec-0134-dup-0,male,elisa,rian,2611,,,3437 5128 24048 1379,57000.11,69,59396.3,94,m,73.991
rec-0134-org,male,eliza,ryan,2611,melbourne,02 8469 4623,3437 5128 2404 1379,57000.11,69,59396.3,94,m,73.991
rec-0135-dup-0,,charlotte,manzon,2617,zydney,,231 8361 7245 5069,9577.80,78,29548.1,89,f,81.810
rec-0135-dup-1,male,charlotte,man5on,2616,jydney,,2311 8361 745 5069,9577.80,78,29548.1,89,f,81.810
rec-0135-org,male,charlotte,manson,2617,sydney,07 9844 6635,2311 8361 7245 5069,9577.80,78,29548.1,89,f,81.810
rec-0136-org,male,angelica,ryan,2615,melbourne,03 2053 4361,8249 5374 5465 7675,55618.55,94,101673.9,28,f,76.164
rec-0137-dup-0,,izabella,xid,2902,stydney,,0320 1147 4961 9560,38085.10,57,37563.0,44,na,79.184
rec-0137-dup-1,,isabella,xi,2002,sydnwy,,0320 1147 4961 9560,38085.10,57,37563.0,44,na,79.184
rec-0137-org,male,isabella,xie,2902,sydney,03 4239 9191,0320 1147 4961 9560,38085.10,57,37563.0,44,na,79.184
rec-0138-org,male,channing,larenas,2615,perth,07 6568 5289,7557 7980 0038 9116,40313.40,102,34628.1,92,m,75.665
rec-0139-org,female,chloe,campbell,2605,sydney,07 8393 7488,6751 7264 8953 0290,50232.33,33,59076.9,110,f,69.911
rec-0140-org,male,julia,peronace,2612,melbourne,03 3158 8693,1751 2522 2336 1409,44132.47,29,45390.7,58,f,79.738
rec-0141-org,male,isobel,maclaine,2905,melbourne,08 3092 3820,7534 6627 4011 5041,68755.60,101,55658.8,59,na,74.625
rec-0142-org,male,molly,raftovich,2914,perth,02 7347 8199,9205 1451 2100 1727,67446.60,119,91498.1,24,na,74.392
rec-0143-org,female,tess,reid,2602,sydney,02 7185 3146,0982 0861 0584 1875,31907.20,58,69528.0,25,f,68.855
rec-0144-org,female,madison,david,2617,sydney,07 1798 7107,5208 9825 9675 8223,32610.13,43,7688.0,74,na,77.534
rec-0145-org,male,finn,dakin,2607,sydney,07 3982 2602,1783 4461 7492 8558,76109.37,40,43891.3,60,f,75.564
rec-0146-dup-0,,prooklyn,greenhalk,29p2,perthx,08 7999 0709,6059 6866 5197 1065,57207.00,86,85865.3,108,m,82.971
rec-0146-dup-1,,broiklyn,greenhakgh,2i02,perth,,6059 6866 5197 1065,57207.00,86,85865.3,108,m,82.971
rec-0146-org,male,brooklyn,greenhalgh,2902,perth,08 7999 0709,6059 6866 5197 1065,57207.00,86,85865.3,108,m,82.971
rec-0147-dup-0,,ema,alekzandric,missing,melbourne,02 6155 7818,29401 0850 7724 5665,59896.57,12,160689.1,81,f,71.881
rec-0147-dup-1,,ema,aleksandrik,2996,melbourne,02 6155 7818,901 0850 7724 5665,59896.57,12,160689.1,81,f,71.881
rec-0147-dup-2,,emma,aleksandric,2906,melborne,,9401 08509 7724 5665,59896.57,12,160689.1,881,f,71.881
rec-0147-org,male,emma,aleksandric,2906,melbourne,02 6155 7818,9401 0850 7724 5665,59896.57,12,160689.1,81,f,71.881
rec-0148-dup-0,,tayloah,turlcentine,2903,sydny,,5018 7042 7760 7319,37803.53,48,65109.6,23,f,75.543
rec-0148-org,male,taylor,turkentine,2903,sydney,08 4164 0829,5018 7042 7760 7319,37803.53,48,65109.6,23,f,75.543
rec-0149-org,female,jessica,whiteley,2906,sydney,03 3107 8274,7192 7371 7940 6820,60717.30,42,65543.0,22,m,79.838
rec-0150-dup-0,male,ambeah,crook,261r,,,3342 2559 6247 3029,19916.28,102,57135.6,9,f,77.419
rec-0150-org,male,amber,crook,2614,melbourne,08 9792 6870,3342 2559 6247 3029,19916.28,102,57135.6,93,f,77.419
rec-0151-dup-0,male,sofie,nurste,missing,canberra,,087 3 6401 5600 7227,57566.63,20,62895.9,75,m,66.152
rec-0151-dup-1,,sophi,nurse,2603,canberra,,0873 6401 56007227,57566.63,20,62895.9,75,m,66.152
rec-0151-org,male,sophie,nurse,2602,canberra,03 7819 8317,0873 6401 5600 7227,57566.63,20,62895.9,75,m,66.152
rec-0152-org,male,jessica,lowe,2611,melbourne,08 6478 8861,2322 4584 9595 3006,38211.04,44,81672.9,46,na,76.638
rec-0153-org,male,lily,shepherd,2602,melbourne,08 6831 1241,8654 3424 6979 0343,6469.83,1,52260.0,89,f,76.031
rec-0154-org,male,breeanne,green,2617,sydney,04 3843 2730,7275 6705 5740 2571,23331.16,78,23652.7,107,f,80.522
rec-0155-org,male,sara,simonuik,2604,melbourne,02 6338 9611,7390 3978 8426 6103,85221.65,66,73522.4,80,m,71.547
rec-0156-dup-0,,annapel,hearri,2512,sydney,04 1256 2999,8226 1015 5032 7478,16549.98,50,41654.0,503,m,78.183
rec-0156-dup-1,,annapel,hearm,2611,sydney,04 1256 2999,8226 1015 85032 7478,16549.98,50,41654.0,50,m,78.183
rec-0156-org,female,annabel,hearn,2612,sydney,04 1256 2999,8226 1015 5032 7478,16549.98,50,41654.0,50,m,78.183
rec-0157-dup-0,,talyah,klem,29o2,melbourhe,,7647 5977 9982 1433,19445.20,61,140402.6,38,f,77.085
rec-0157-dup-1,,taliah,klem,2902,melbourne,08 4262 5548,7647 5977 9982 133,19445.20,61,140402.6,348,f,77.085
rec-0157-dup-2,,talah,klemk,2903,melbourn,08 4262 5548,7647 5977 9982 1433,19445.20,61,140402.6,38,f,77.085
rec-0157-org,male,talyah,klemm,2902,melbourne,08 4262 5548,7647 5977 9982 1433,19445.20,61,140402.6,38,f,77.085
rec-0158-org,female,emma,tuttleby,2617,melbourne,07 6514 0079,5483 7823 4046 6386,69028.68,46,46535.2,17,f,80.799
rec-0159-org,male,nell,hill-smith,2617,melbourne,03 8742 1321,3088 7067 4621 5474,51103.38,42,178702.2,25,f,78.068
rec-0160-org,female,ruby,teague,2902,sydney,07 9169 7302,3115 6214 4785 8617,69604.33,72,108243.2,35,f,73.437
rec-0161-dup-0,,ami,reeke,2t03,perth,,8246 8389 1858 8076,69964.16,12,12408.7,92,na,73.848
rec-0161-org,female,amy,reece,2603,perth,03 4905 3570,8246 8389 1858 8076,69964.16,12,12408.7,92,na,73.848
rec-0162-dup-0,female,elisabeth,hemmingst,2602,,,1295 3318 8037 35949,59615.83,95,32989.5,12,m,72.766
rec-0162-dup-1,,elizabeth,hemminks,260q,brizbane,02 8245 9753,1295 33818 8037 3549,59615.83,95,32989.5,12,m,72.766
rec-0162-org,female,elizabeth,hemmings,2602,brisbane,02 8245 9753,1295 3318 8037 3549,59615.83,95,32989.5,12,m,72.766
rec-0163-dup-0,female,sade,mayeah,2615,brizbane,,9434 3365 227 8208,3139.20,24,54438.1,58,f,76.575
rec-0163-dup-1,female,jde,mayer,2615,bristbane,,9434 365 2279 8208,3139.20,24,54438.1,538,f,76.575
rec-0163-dup-2,female,sade,mayeah,missing,brisbane,,9434 33652279 8208,3139.20,24,54438.1,58,f,76.575
rec-0163-org,female,jade,mayer,2615,brisbane,03 0701 9779,9434 3365 2279 8208,3139.20,24,54438.1,58,f,76.575
rec-0164-dup-0,female,loren,reece,missing,sydney,,8488 5719 5580 268,40588.83,65,23312.1,664,na,75.419
rec-0164-dup-1,female,laurdn,reece,2611,sydne6,,848 5719 5580 2668,40588.83,65,23312.1,66,na,75.419
rec-0164-org,female,lauren,reece,2612,sydney,07 4508 4034,8488 5719 5580 2668,40588.83,65,23312.1,66,na,75.419
rec-0165-dup-0,,geor9ia,rid,2606,sydnry,,1497 3420 8819 2632,58063.24,69,67075.1,11,f,68.431
rec-0165-org,female,georgia,reid,2606,sydney,04 6679 7224,1497 3420 8819 2632,58063.24,69,67075.1,11,f,68.431
rec-0166-dup-0,,raxel,penveniste,2605,prisbane,08 3879 0590,3747 4503 0838 0669,70298.47,46,25179.9,71,na,72.640
rec-0166-org,female,rachel,benveniste,2605,brisbane,08 3879 0590,3747 4503 0838 0669,70298.47,46,25179.9,17,na,72.640
rec-0167-dup-0,,jemna,egan,2609,perth,08 6291 2808,9159 6579 65511 2364,27841.90,58,90593.4,09,na,83.855
rec-0167-dup-1,female,jema,egam,260o,perth,08 6291 2808,9159 6579 6511 23664,27841.90,58,90593.4,23,na,83.855
rec-0167-dup-2,female,jemm,ekan,260p,pert,,9159 6579 6511 2364,27841.90,58,90593.4,29,na,83.855
rec-0167-org,female,jemma,egan,2600,perth,08 6291 2808,9159 6579 6511 2364,27841.90,58,90593.4,29,na,83.855
rec-0168-dup-0,,elli,iakopetta,missing,melbourne,,6457 9297 3234 7119,33496.74,89,98655.0,83,na,77.004
rec-0168-dup-1,,elie,yacopetta,2905,,02 7564 8507,6457 9297 3234 7119,33496.74,89,98655.0,8,na,77.004
rec-0168-org,male,ellie,iacopetta,2905,melbourne,02 7564 8507,6457 9297 3234 7119,33496.74,89,98655.0,83,na,77.004
rec-0169-dup-0,,racbel,lonkman,2612,melbourne,,5304 4398 3679 2526,55781.24,67,275918.7,44,f,69.523
rec-0169-dup-1,,rache1,lonkman,261q,melbourne,,5304 4398 3679 2526,55781.24,67,275918.7,44,f,69.523
rec-0169-org,male,rachel,longman,2611,melbourne,03 5674 7754,5304 4398 3679 2526,55781.24,67,275918.7,44,f,69.523
rec-0170-dup-0,,lili,klarke,2600,sydney,,4113 4677 903 5869,34518.37,97,113998.8,23,na,78.887
rec-0170-dup-1,,lili,clarme,2600,sydney,,4113 4677 9903 5869,34518.37,97,113998.8,32,na,78.887
rec-0170-org,female,lily,clarke,2600,sydney,08 3238 0439,4113 4677 9903 5869,34518.37,97,113998.8,23,na,78.887
rec-0171-org,male,anita,rosa,2615,melbourne,02 6997 6342,1839 1633 3103 9626,82711.51,1,205199.3,82,f,80.397
rec-0172-dup-0,,elizs,hite,2697,canperra,02 9293 1136,4210 0810 4274 0605,34354.68,12,44330.4,27,m,76.738
rec-0172-dup-1,,el8za,white,2697,canbeera,,4210 0810 4274 0605,34354.68,12,44330.4,27,m,76.738
rec-0172-org,female,eliza,white,2607,canberra,02 9293 1136,4210 0810 4274 0605,34354.68,12,44330.4,27,m,76.738
rec-0173-org,female,alyssa,campbell,2906,sydney,03 8396 0464,6697 8931 9783 3095,53574.20,108,122464.8,54,f,70.165
rec-0174-dup-0,,zessica,kalisdis,2617,sydhey,07 5577 6615,0189 14193252 0333,31222.02,68,61522.0,99,f,74.753
rec-0174-org,male,jessica,kalistis,2617,sydney,07 5577 6615,0189 1419 3252 0333,31222.02,68,61522.0,99,f,74.753
rec-0175-dup-0,,taylsh,r4id,2602,melbourne,,9193 1119 4600 57085,27272.14,102,19199.5,90,f,77.414
rec-0175-dup-1,male,daylah,rid,2601,melbourne,08 1987 3892,9193 11194600 7085,27272.14,102,19199.5,97,f,77.414
rec-0175-dup-2,male,tayla,reit,2601,melboune,,9193 1119 4600 7085,27272.14,102,19199.5,90,f,77.414
rec-0175-org,male,taylah,reid,2602,melbourne,08 1987 3892,9193 1119 4600 7085,27272.14,102,19199.5,90,f,77.414
rec-0176-dup-0,female,asthton,thorpe,2625,melbourn,,2971 16953039 3829,56424.20,73,170910.3,36,f,76.700
rec-0176-dup-1,,ashton,thorpw,2615,melbourne,,2971 16954 3039 3829,56424.20,73,170910.3,63,f,76.700
rec-0176-dup-2,,axton,th0rpe,2615,melbourne,,2971 1695 3039 38291,56424.20,73,170910.3,36,f,76.700
rec-0176-org,female,ashton,thorpe,2615,melbourne,04 3752 5385,2971 1695 3039 3829,56424.20,73,170910.3,36,f,76.700
rec-0177-org,female,laura,boyle,2902,perth,02 3151 9485,4071 5322 7074 3987,93577.47,105,141970.6,93,f,74.956
rec-0178-org,female,mackenzie,campbell,2617,hobart,07 7679 6336,1176 4472 1928 6128,45104.79,59,54142.5,13,f,67.963
rec-0179-org,male,maliah,green,2612,perth,04 0997 5221,7736 9405 0579 4442,69668.73,14,74398.7,54,m,75.431
rec-0180-org,male,emma,kaploon,2615,sydney,03 6599 0801,7926 0868 0671 0011,74315.74,87,77105.1,89,m,71.935
rec-0181-org,male,ellouise,morrison,2904,melbourne,02 8527 9818,9410 3983 6236 4734,70784.42,67,20493.6,102,f,76.050
rec-0182-org,female,elle,cifali,2611,brisbane,04 8087 0245,5175 9217 4478 3613,13594.17,29,73020.6,13,m,86.294
rec-0183-org,female,paige,dixon,2617,brisbane,08 2681 3144,9693 0568 6966 5454,28795.01,42,91330.7,34,na,73.146
rec-0184-dup-0,,liyl,chanrler,2906,pertg,08 9525 9503,26787565 7358 2953,35586.02,29,15518.4,24,na,79.733
rec-0184-dup-1,,lili,chandler,2905,perty,08 9525 9503,2678 7565 7358 2953,35586.02,29,15518.4,42,na,79.733
rec-0184-org,male,lily,chandler,2906,perth,08 9525 9503,2678 7565 7358 2953,35586.02,29,15518.4,24,na,79.733
rec-0185-dup-0,,miz,dion,2615,brisbane,,4918 513 9017 7067,29077.46,48,48390.7,24,na,67.155
rec-0185-dup-1,,mja,dixon,2615,brisban,,4918 5113 017 7067,29077.46,48,48390.7,24,na,67.155
rec-0185-org,female,mia,dixon,2615,brisbane,07 5458 6663,4918 5113 9017 7067,29077.46,48,48390.7,24,na,67.155
rec-0186-dup-0,female,charlie,loman,missing,,,5478 4421 84641 2918,17104.30,58,15493.6,62,na,78.231
rec-0186-org,female,charlie,lomman,2905,perth,07 7675 3339,5478 4421 4641 2918,17104.30,58,15493.6,62,na,78.231
rec-0187-dup-0,,tafa,wepb,2905,melbourne,,9702 145 3611 1023,60163.95,115,13198.9,73,na,78.356
rec-0187-dup-1,,dara,webb,2905,melbourne,,9702 1459 3611 19023,60163.95,115,13198.9,75,na,78.356
rec-0187-dup-2,,tata,ebb,29o5,melbourne,,9702 1459 3611 1023,60163.95,115,13198.9,73,na,78.356
rec-0187-org,female,tara,webb,2905,melbourne,08 2985 4657,9702 1459 3611 1023,60163.95,115,13198.9,73,na,78.356
rec-0188-org,male,sophie,speight,2617,melbourne,03 6201 0682,7403 9630 9155 7656,58928.05,35,92467.6,13,m,72.599
rec-0189-dup-0,,hannah,rifers,2913,sydhey,,5609 1789 2435 863,65725.53,32,62166.4,102,f,71.141
rec-0189-dup-1,,hannah,rifers,2i13,sydndy,03 4468 3493,5609 1789 24235 8263,65725.53,32,62166.4,102,f,71.141
rec-0189-org,male,hannah,rivers,2913,sydney,03 4468 3493,5609 1789 2435 8263,65725.53,32,62166.4,102,f,71.141
rec-0190-org,female,hannah,loukopoulos,2614,canberra,07 6116 4685,6499 9937 4275 5976,38761.46,2,5902.8,12,na,80.052
rec-0191-org,male,danielle,musolino,2602,melbourne,04 4811 8000,7361 3555 3526 9654,77795.56,34,67416.5,17,m,79.429
rec-0192-org,female,hayley,reid,2913,melbourne,04 7141 6272,1524 9427 1178 1067,45132.74,67,176072.2,27,f,70.057
rec-0193-dup-0,female,ambeah,lzubic,2602,stydney,,6949 01682839 7301,83332.76,40,86314.1,17,m,75.082
rec-0193-org,female,amber,ljubic,2602,sydney,08 8079 3034,6949 0168 2839 7301,83332.76,40,86314.1,17,m,75.082
rec-0194-org,male,yasmin,armstrong-essery,2611,sydney,07 2453 3543,2888 6085 4781 7790,35535.33,17,69943.3,83,na,84.310
rec-0195-dup-0,,ami,dearink,2914,brisbane,,3859 9898 2196 4868,67669.19,89,117295.5,45,na,73.688
rec-0195-org,female,amy,dearing,2913,brisbane,03 7106 0965,3859 9898 2196 4868,67669.19,89,117295.5,45,na,73.688
rec-0196-dup-0,,kharlee,mccarthv,2992,brisbane,,0759 9286 0229 5949,18108.33,40,69765.5,89,m,76.933
rec-0196-dup-1,female,char|ee,mckarthy,2902,brijbane,,0759 9286 0229 5949,18108.33,40,69765.5,98,m,76.933
rec-0196-org,female,charlee,mccarthy,2902,brisbane,08 4659 2545,0759 9286 0229 5949,18108.33,40,69765.5,89,m,76.933
rec-0197-org,male,rachel,noble,2615,melbourne,07 9435 5675,3490 4497 7200 2822,44814.47,28,68573.1,91,m,77.272
rec-0198-dup-0,,riannon,supomo,261t,sydmey,,1081 6532 8943 0701,25943.73,17,70366.8,110,f,69.422
rec-0198-dup-1,male,riannon,jupomo,2615,sydneu,02 3022 3241,1081 6532 8943 001,25943.73,17,70366.8,10,f,69.422
rec-0198-dup-2,male,rhyannon,supomo,2615,sydlney,,1081 65732 8943 0701,25943.73,17,70366.8,1100,f,69.422
rec-0198-org,male,rhiannon,supomo,2615,sydney,02 3022 3241,1081 6532 8943 0701,25943.73,17,70366.8,110,f,69.422
rec-0199-dup-0,male,rubi,tent,2905,sydey,,1934 5388 15369 1200,88609.33,13,39570.1,46,m,75.826
rec-0199-org,male,ruby,dent,2905,sydney,07 1120 9356,1934 5388 1569 1200,88609.33,13,39570.1,46,m,75.826
rec-0200-org,male,meg,vlach,2602,melbourne,07 9479 0407,6314 1971 0622 3670,58389.28,21,13964.7,69,f,78.534
rec-0201-dup-0,female,mekgie,mcneilk,2617,melboure,,3570 5930 81637 9014,30554.40,107,131285.5,37,f,77.396
rec-0201-dup-1,,meggi,mkneill,2618,melbourne,04 5338 5649,3570 5930 8137 9014,30554.40,107,131285.5,374,f,77.396
rec-0201-org,female,meggie,mcneill,2617,melbourne,04 5338 5649,3570 5930 8137 9014,30554.40,107,131285.5,37,f,77.396
rec-0202-dup-0,female,amaya,cargone,261r,brizbane,,3605 6122 8704 4845,93093.76,19,111968.4,21,na,77.877
rec-0202-dup-1,female,amaia,ca5bone,261e,brisbane,,3605 61272 8704 4845,93093.76,19,111968.4,61,na,77.877
rec-0202-org,female,amaya,carbone,2614,brisbane,07 2628 5328,3605 6122 8704 4845,93093.76,19,111968.4,61,na,77.877
rec-0203-dup-0,male,joahdyn,margri,2902,melboutne,,3846 4641 2919 03929,34603.85,51,103804.0,36,na,69.546
rec-0203-dup-1,,joahdyn,margry,2902,melbourne,,3846 4641 2919 0929,34603.85,51,103804.0,38,na,69.546
rec-0203-org,male,jordyn,margrie,2902,melbourne,08 3135 5350,3846 4641 2919 0929,34603.85,51,103804.0,36,na,69.546
rec-0204-org,male,samara,morrison,2602,perth,04 9096 4164,2410 9446 5624 4812,22549.67,69,175664.1,37,f,73.672
rec-0205-dup-0,,sylvi,giniotis,2611,brisbane,,6375 721 6168 4154,52888.75,12,59030.2,48,m,68.224
rec-0205-dup-1,,sy1vie,kiniotis,2t11,brisbane,07 1573 7863,6375 7217 61648 4154,52888.75,12,59030.2,84,m,68.224
rec-0205-org,female,sylvie,giniotis,2611,brisbane,07 1573 7863,6375 7217 6168 4154,52888.75,12,59030.2,84,m,68.224
rec-0206-org,male,april,oats,2902,melbourne,07 7486 9768,0445 2262 0894 3583,56137.47,15,41375.4,21,na,80.224
rec-0207-org,female,india,bristow,2603,brisbane,04 5561 1879,3055 8565 3635 3792,40308.45,16,62399.7,89,f,80.154
rec-0208-org,male,charlotte,priest,2906,melbourne,03 1401 4649,7664 8919 7279 7309,25871.02,53,72831.5,60,na,67.739
rec-0209-org,male,jessica,bennell,2606,sydney,02 7989 0827,1052 4521 6011 0059,45534.27,23,60626.4,105,m,75.985
rec-0210-org,male,rhiannon,udovcic,2615,melbourne,07 3612 2042,5822 7723 6973 1352,71723.08,29,351863.5,79,f,73.566
rec-0211-dup-0,male,jes5ica,chew,29q4,sydney,,5778 0351 61418526,60862.43,96,62525.6,75,m,69.362
rec-0211-dup-1,,jessica,ches,291r,sydnet,,5778 0351 6141 8526,60862.43,96,62525.6,75,m,69.362
rec-0211-dup-2,male,jessika,chea,2914,,,5778 0351 6141 8526,60862.43,96,62525.6,70,m,69.362
rec-0211-org,male,jessica,chee,2914,sydney,04 1961 6728,5778 0351 6141 8526,60862.43,96,62525.6,75,m,69.362
rec-0212-dup-0,,charlott,jhepherd,2605,melbouahne,,4816 4995 1051 6086,43556.28,104,33344.9,53,f,80.508
rec-0212-dup-1,,charlote,shepherd,missing,melbourne,,4816 4995 1051 6086,43556.28,104,33344.9,35,f,80.508
rec-0212-org,male,charlotte,shepherd,2605,melbourne,03 9348 0931,4816 4995 1051 6086,43556.28,104,33344.9,53,f,80.508
